Zip Code,Place Name,State,State Abbreviation,County,Latitude,Longitude
93779,Fresno,California,CA,Fresno,36.7464,-119.6397
93786,Fresno,California,CA,Fresno,36.7464,-119.6397
93790,Fresno,California,CA,Fresno,36.7464,-119.6397
93791,Fresno,California,CA,Fresno,36.7464,-119.6397
93792,Fresno,California,CA,Fresno,36.7464,-119.6397
93793,Fresno,California,CA,Fresno,36.7464,-119.6397
93794,Fresno,California,CA,Fresno,36.7464,-119.6397
93844,Fresno,California,CA,Fresno,36.7464,-119.6397
93888,Fresno,California,CA,Fresno,36.7464,-119.6397
93901,Salinas,California,CA,Monterey,36.6677,-121.6596
93902,Salinas,California,CA,Monterey,36.6777,-121.6555
93905,Salinas,California,CA,Monterey,36.6811,-121.6176
93906,Salinas,California,CA,Monterey,36.7103,-121.6438
93907,Salinas,California,CA,Monterey,36.7563,-121.6703
93908,Salinas,California,CA,Monterey,36.6011,-121.6729
93912,Salinas,California,CA,Monterey,36.6777,-121.6555
93915,Salinas,California,CA,Monterey,36.6777,-121.6555
93920,Big Sur,California,CA,Monterey,36.2458,-121.7009
93921,Carmel By The Sea,California,CA,Monterey,36.5552,-121.9233
93922,Carmel,California,CA,Monterey,36.5433,-121.9263
93923,Carmel,California,CA,Monterey,36.5457,-121.8949
93924,Carmel Valley,California,CA,Monterey,36.4787,-121.7244
93925,Chualar,California,CA,Monterey,36.595,-121.432
93926,Gonzales,California,CA,Monterey,36.49,-121.4103
93927,Greenfield,California,CA,Monterey,36.3202,-121.2451
93928,Jolon,California,CA,Monterey,36.0235,-121.2138
93930,King City,California,CA,Monterey,36.2028,-121.1273
93932,Lockwood,California,CA,Monterey,35.95,-121.0626
93933,Marina,California,CA,Monterey,36.6849,-121.7934
93940,Monterey,California,CA,Monterey,36.5802,-121.8443
93942,Monterey,California,CA,Monterey,36.6002,-121.8947
93943,Monterey,California,CA,Monterey,36.597,-121.8741
93944,Monterey,California,CA,Monterey,36.6062,-121.9089
93950,Pacific Grove,California,CA,Monterey,36.6167,-121.922
93953,Pebble Beach,California,CA,Monterey,36.5907,-121.942
93954,San Lucas,California,CA,Monterey,36.1289,-121.0205
93955,Seaside,California,CA,Monterey,36.6217,-121.7935
93960,Soledad,California,CA,Monterey,36.4196,-121.3243
93962,Spreckels,California,CA,Monterey,36.6261,-121.6555
94002,Belmont,California,CA,San Mateo,37.5174,-122.2927
94005,Brisbane,California,CA,San Mateo,37.6811,-122.4001
94010,Burlingame,California,CA,San Mateo,37.5671,-122.3676
94011,Burlingame,California,CA,San Mateo,37.5841,-122.3661
94014,Daly City,California,CA,San Mateo,37.6875,-122.4388
94015,Daly City,California,CA,San Mateo,37.6787,-122.478
94016,Daly City,California,CA,San Mateo,37.7058,-122.4619
94017,Daly City,California,CA,San Mateo,37.7058,-122.4619
94018,El Granada,California,CA,San Mateo,37.5101,-122.4734
94019,Half Moon Bay,California,CA,San Mateo,37.4791,-122.4459
94020,La Honda,California,CA,San Mateo,37.2726,-122.2495
94021,Loma Mar,California,CA,San Mateo,37.2708,-122.2807
94022,Los Altos,California,CA,Santa Clara,37.3814,-122.1258
94023,Los Altos,California,CA,Santa Clara,37.3852,-122.1141
94024,Los Altos,California,CA,Santa Clara,37.3547,-122.0862
94025,Menlo Park,California,CA,San Mateo,37.4396,-122.1864
94026,Menlo Park,California,CA,San Mateo,37.3811,-122.3348
94027,Atherton,California,CA,San Mateo,37.4563,-122.2002
94028,Portola Valley,California,CA,San Mateo,37.3702,-122.2182
94030,Millbrae,California,CA,San Mateo,37.6004,-122.402
94035,Mountain View,California,CA,Santa Clara,37.3861,-122.0839
94037,Montara,California,CA,San Mateo,37.5428,-122.5052
94038,Moss Beach,California,CA,San Mateo,37.531,-122.5068
94039,Mountain View,California,CA,Santa Clara,37.3861,-122.0839
94040,Mountain View,California,CA,Santa Clara,37.3855,-122.088
94041,Mountain View,California,CA,Santa Clara,37.3893,-122.0783
94042,Mountain View,California,CA,Santa Clara,37.3861,-122.0839
94043,Mountain View,California,CA,Santa Clara,37.4056,-122.0775
94044,Pacifica,California,CA,San Mateo,37.6196,-122.4816
94060,Pescadero,California,CA,San Mateo,37.2065,-122.3649
94061,Redwood City,California,CA,San Mateo,37.4647,-122.2304
94062,Redwood City,California,CA,San Mateo,37.4245,-122.296
94063,Redwood City,California,CA,San Mateo,37.4815,-122.2091
94064,Redwood City,California,CA,San Mateo,37.3811,-122.3348
94065,Redwood City,California,CA,San Mateo,37.5331,-122.2486
94066,San Bruno,California,CA,San Mateo,37.6247,-122.429
94070,San Carlos,California,CA,San Mateo,37.4969,-122.2674
94074,San Gregorio,California,CA,San Mateo,37.3255,-122.3556
94080,South San Francisco,California,CA,San Mateo,37.6574,-122.4235
94083,South San Francisco,California,CA,San Mateo,37.6547,-122.4077
94085,Sunnyvale,California,CA,Santa Clara,37.3886,-122.0177
94086,Sunnyvale,California,CA,Santa Clara,37.3764,-122.0238
94087,Sunnyvale,California,CA,Santa Clara,37.3502,-122.0349
94088,Sunnyvale,California,CA,Santa Clara,37.3688,-122.0363
94089,Sunnyvale,California,CA,Santa Clara,37.3983,-122.0006
94102,San Francisco,California,CA,City and County of San Francisco,37.7813,-122.4167
94103,San Francisco,California,CA,City and County of San Francisco,37.7725,-122.4147
94104,San Francisco,California,CA,City and County of San Francisco,37.7915,-122.4018
94105,San Francisco,California,CA,City and County of San Francisco,37.7864,-122.3892
94107,San Francisco,California,CA,City and County of San Francisco,37.7621,-122.3971
94108,San Francisco,California,CA,City and County of San Francisco,37.7929,-122.4079
94109,San Francisco,California,CA,City and County of San Francisco,37.7917,-122.4186
94110,San Francisco,California,CA,City and County of San Francisco,37.7509,-122.4153
94111,San Francisco,California,CA,City and County of San Francisco,37.7974,-122.4001
94112,San Francisco,California,CA,City and County of San Francisco,37.7195,-122.4411
94114,San Francisco,California,CA,City and County of San Francisco,37.7587,-122.433
94115,San Francisco,California,CA,City and County of San Francisco,37.7856,-122.4358
94116,San Francisco,California,CA,City and County of San Francisco,37.7441,-122.4863
94117,San Francisco,California,CA,City and County of San Francisco,37.7712,-122.4413
94118,San Francisco,California,CA,City and County of San Francisco,37.7812,-122.4614
94119,San Francisco,California,CA,City and County of San Francisco,37.7749,-122.4194
94120,San Francisco,California,CA,City and County of San Francisco,37.7749,-122.4194
94121,San Francisco,California,CA,City and County of San Francisco,37.7786,-122.4892
94122,San Francisco,California,CA,City and County of San Francisco,37.7593,-122.4836
94123,San Francisco,California,CA,City and County of San Francisco,37.7999,-122.4342
94124,San Francisco,California,CA,City and County of San Francisco,37.7309,-122.3886
94125,San Francisco,California,CA,City and County of San Francisco,37.7749,-122.4194
94126,San Francisco,California,CA,City and County of San Francisco,37.7749,-122.4194
94127,San Francisco,California,CA,City and County of San Francisco,37.7354,-122.4571
94128,San Francisco,California,CA,San Mateo,37.6216,-122.3929
94129,San Francisco,California,CA,City and County of San Francisco,37.8005,-122.465
94130,San Francisco,California,CA,City and County of San Francisco,37.8231,-122.3693
94131,San Francisco,California,CA,City and County of San Francisco,37.745,-122.4383
94132,San Francisco,California,CA,City and County of San Francisco,37.7211,-122.4754
94133,San Francisco,California,CA,City and County of San Francisco,37.8002,-122.4091
94134,San Francisco,California,CA,City and County of San Francisco,37.719,-122.4096
94137,San Francisco,California,CA,City and County of San Francisco,37.7749,-122.4194
94139,San Francisco,California,CA,City and County of San Francisco,37.7749,-122.4194
94140,San Francisco,California,CA,City and County of San Francisco,37.7749,-122.4194
94141,San Francisco,California,CA,City and County of San Francisco,37.7749,-122.4194
94142,San Francisco,California,CA,City and County of San Francisco,37.7749,-122.4194
94143,San Francisco,California,CA,City and County of San Francisco,37.7631,-122.4586
94144,San Francisco,California,CA,City and County of San Francisco,37.7749,-122.4194
94145,San Francisco,California,CA,City and County of San Francisco,37.7749,-122.4194
94146,San Francisco,California,CA,City and County of San Francisco,37.7749,-122.4194
94147,San Francisco,California,CA,City and County of San Francisco,37.7749,-122.4194
94151,San Francisco,California,CA,City and County of San Francisco,37.7749,-122.4194
94158,San Francisco,California,CA,City and County of San Francisco,37.7694,-122.3867
94159,San Francisco,California,CA,City and County of San Francisco,37.7749,-122.4194
94160,San Francisco,California,CA,City and County of San Francisco,37.7749,-122.4194
94161,San Francisco,California,CA,City and County of San Francisco,37.7749,-122.4194
94163,San Francisco,California,CA,City and County of San Francisco,37.7749,-122.4194
94164,San Francisco,California,CA,City and County of San Francisco,37.7749,-122.4194
94172,San Francisco,California,CA,City and County of San Francisco,37.7749,-122.4194
94177,San Francisco,California,CA,City and County of San Francisco,37.7749,-122.4194
94188,San Francisco,California,CA,City and County of San Francisco,37.7749,-122.4194
94203,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94204,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94205,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94206,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94207,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94208,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94209,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94211,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94229,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94230,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94232,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94234,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94235,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94236,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94237,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94239,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94240,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94244,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94245,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94247,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94248,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94249,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94250,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94252,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94254,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94256,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94257,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94258,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94259,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94261,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94262,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94263,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94267,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94268,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94269,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94271,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94273,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94274,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94277,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94278,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94279,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94280,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94282,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94283,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94284,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94285,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94286,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94287,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94288,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94289,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94290,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94291,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94293,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94294,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94295,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94296,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94297,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94298,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94299,Sacramento,California,CA,Sacramento,38.5816,-121.4944
94301,Palo Alto,California,CA,Santa Clara,37.4443,-122.1497
94302,Palo Alto,California,CA,Santa Clara,37.4419,-122.143
94303,Palo Alto,California,CA,San Mateo,37.4673,-122.1388
94304,Palo Alto,California,CA,Santa Clara,37.4334,-122.1842
94305,Stanford,California,CA,Santa Clara,37.4236,-122.1619
94306,Palo Alto,California,CA,Santa Clara,37.418,-122.1274
94309,Palo Alto,California,CA,Santa Clara,37.4419,-122.143
94401,San Mateo,California,CA,San Mateo,37.5735,-122.3225
94402,San Mateo,California,CA,San Mateo,37.5507,-122.3276
94403,San Mateo,California,CA,San Mateo,37.5395,-122.2998
94404,San Mateo,California,CA,San Mateo,37.5538,-122.27
94497,San Mateo,California,CA,San Mateo,37.5347,-122.3259
94501,Alameda,California,CA,Alameda,37.7706,-122.2648
94502,Alameda,California,CA,Alameda,37.7351,-122.2431
94503,American Canyon,California,CA,Napa,38.1668,-122.2553
94505,Discovery Bay,California,CA,Contra Costa,37.8989,-121.6054
94506,Danville,California,CA,Contra Costa,37.8321,-121.9167
94507,Alamo,California,CA,Contra Costa,37.8537,-122.0229
94508,Angwin,California,CA,Napa,38.5769,-122.4477
94509,Antioch,California,CA,Contra Costa,37.9939,-121.8089
94510,Benicia,California,CA,Solano,38.0685,-122.1614
94511,Bethel Island,California,CA,Contra Costa,38.0266,-121.6425
94512,Birds Landing,California,CA,Solano,38.1504,-121.8443
94513,Brentwood,California,CA,Contra Costa,37.9324,-121.6894
94514,Byron,California,CA,Contra Costa,37.8254,-121.6236
94515,Calistoga,California,CA,Napa,38.5823,-122.5814
94516,Canyon,California,CA,Contra Costa,37.8339,-122.165
94517,Clayton,California,CA,Contra Costa,37.9154,-121.91
94518,Concord,California,CA,Contra Costa,37.9504,-122.0263
94519,Concord,California,CA,Contra Costa,37.9841,-122.0119
94520,Concord,California,CA,Contra Costa,37.9823,-122.0362
94521,Concord,California,CA,Contra Costa,37.9575,-121.975
94522,Concord,California,CA,Contra Costa,37.978,-122.0311
94523,Pleasant Hill,California,CA,Contra Costa,37.954,-122.0737
94524,Concord,California,CA,Contra Costa,37.978,-122.0311
94525,Crockett,California,CA,Contra Costa,38.0519,-122.2177
94526,Danville,California,CA,Contra Costa,37.814,-121.966
94527,Concord,California,CA,Contra Costa,37.9535,-121.9578
94528,Diablo,California,CA,Contra Costa,37.8387,-121.9667
94529,Concord,California,CA,Contra Costa,37.978,-122.0311
94530,El Cerrito,California,CA,Contra Costa,37.9156,-122.2985
94531,Antioch,California,CA,Contra Costa,37.9658,-121.7758
94533,Fairfield,California,CA,Solano,38.2671,-122.0357
94534,Fairfield,California,CA,Solano,38.2423,-122.1314
94535,Travis Afb,California,CA,Solano,38.2743,-121.9463
94536,Fremont,California,CA,Alameda,37.5605,-121.9999
94537,Fremont,California,CA,Alameda,37.6802,-121.9215
94538,Fremont,California,CA,Alameda,37.5308,-121.9712
94539,Fremont,California,CA,Alameda,37.5176,-121.9287
94540,Hayward,California,CA,Alameda,37.6802,-121.9215
94541,Hayward,California,CA,Alameda,37.674,-122.0894
94542,Hayward,California,CA,Alameda,37.6586,-122.0472
94543,Hayward,California,CA,Alameda,37.6688,-122.0808
94544,Hayward,California,CA,Alameda,37.6374,-122.067
94545,Hayward,California,CA,Alameda,37.6332,-122.0971
94546,Castro Valley,California,CA,Alameda,37.7015,-122.0782
94547,Hercules,California,CA,Contra Costa,38.0066,-122.2637
94548,Knightsen,California,CA,Contra Costa,37.9726,-121.6652
94549,Lafayette,California,CA,Contra Costa,37.8961,-122.1119
94550,Livermore,California,CA,Alameda,37.683,-121.763
94551,Livermore,California,CA,Alameda,37.7526,-121.77
94552,Castro Valley,California,CA,Alameda,37.7131,-122.0381
94553,Martinez,California,CA,Contra Costa,37.9864,-122.135
94555,Fremont,California,CA,Alameda,37.5735,-122.0469
94556,Moraga,California,CA,Contra Costa,37.8437,-122.1242
94557,Hayward,California,CA,Alameda,37.6802,-121.9215
94558,Napa,California,CA,Napa,38.4549,-122.2564
94559,Napa,California,CA,Napa,38.2904,-122.2841
94560,Newark,California,CA,Alameda,37.5368,-122.032
94561,Oakley,California,CA,Contra Costa,37.994,-121.7036
94562,Oakville,California,CA,Napa,38.4379,-122.3991
94563,Orinda,California,CA,Contra Costa,37.8787,-122.1728
94564,Pinole,California,CA,Contra Costa,37.9969,-122.2875
94565,Pittsburg,California,CA,Contra Costa,38.0031,-121.9172
94566,Pleasanton,California,CA,Alameda,37.6658,-121.8755
94567,Pope Valley,California,CA,Napa,38.6493,-122.4453
94568,Dublin,California,CA,Alameda,37.7166,-121.9226
94569,Port Costa,California,CA,Contra Costa,38.046,-122.1866
94570,Moraga,California,CA,Contra Costa,37.7772,-121.9554
94571,Rio Vista,California,CA,Solano,38.1637,-121.7016
94572,Rodeo,California,CA,Contra Costa,38.0307,-122.2581
94573,Rutherford,California,CA,Napa,38.4585,-122.4225
94574,Saint Helena,California,CA,Napa,38.5138,-122.4619
94575,Moraga,California,CA,Contra Costa,37.7772,-121.9554
94576,Deer Park,California,CA,Napa,38.5494,-122.4764
94577,San Leandro,California,CA,Alameda,37.7205,-122.1587
94578,San Leandro,California,CA,Alameda,37.7024,-122.124
94579,San Leandro,California,CA,Alameda,37.6892,-122.1507
94580,San Lorenzo,California,CA,Alameda,37.6787,-122.1295
94581,Napa,California,CA,Napa,38.2971,-122.2855
94582,San Ramon,California,CA,Contra Costa,37.7636,-121.9155
94583,San Ramon,California,CA,Contra Costa,37.7562,-121.9522
94585,Suisun City,California,CA,Solano,38.2408,-122.042
94586,Sunol,California,CA,Alameda,37.6094,-121.8986
94587,Union City,California,CA,Alameda,37.5895,-122.0497
94588,Pleasanton,California,CA,Alameda,37.6873,-121.8957
94589,Vallejo,California,CA,Solano,38.1582,-122.2804
94590,Vallejo,California,CA,Solano,38.1053,-122.2474
94591,Vallejo,California,CA,Solano,38.0985,-122.2124
94592,Vallejo,California,CA,Solano,38.0968,-122.2699
94595,Walnut Creek,California,CA,Contra Costa,37.8753,-122.0703
94596,Walnut Creek,California,CA,Contra Costa,37.9053,-122.0549
94597,Walnut Creek,California,CA,Contra Costa,37.9182,-122.0717
94598,Walnut Creek,California,CA,Contra Costa,37.9194,-122.0259
94599,Yountville,California,CA,Napa,38.4016,-122.3608
94601,Oakland,California,CA,Alameda,37.7806,-122.2166
94602,Oakland,California,CA,Alameda,37.8011,-122.2104
94603,Oakland,California,CA,Alameda,37.7402,-122.171
94604,Oakland,California,CA,Alameda,37.8044,-122.2708
94605,Oakland,California,CA,Alameda,37.7641,-122.1633
94606,Oakland,California,CA,Alameda,37.7957,-122.2429
94607,Oakland,California,CA,Alameda,37.8071,-122.2851
94608,Emeryville,California,CA,Alameda,37.8365,-122.2804
94609,Oakland,California,CA,Alameda,37.8361,-122.2637
94610,Oakland,California,CA,Alameda,37.8126,-122.2443
94611,Oakland,California,CA,Alameda,37.8471,-122.2223
94612,Oakland,California,CA,Alameda,37.8085,-122.2668
94613,Oakland,California,CA,Alameda,37.7811,-122.1866
94614,Oakland,California,CA,Alameda,37.7277,-122.2046
94615,Oakland,California,CA,Alameda,37.8067,-122.3004
94617,Oakland,California,CA,Alameda,37.8078,-122.2717
94618,Oakland,California,CA,Alameda,37.8431,-122.2402
94619,Oakland,California,CA,Alameda,37.7878,-122.1884
94620,Piedmont,California,CA,Alameda,37.8244,-122.2316
94621,Oakland,California,CA,Alameda,37.7589,-122.1853
94622,Oakland,California,CA,Alameda,37.799,-122.2337
94623,Oakland,California,CA,Alameda,37.8044,-122.2708
94624,Oakland,California,CA,Alameda,37.8044,-122.2708
94649,Oakland,California,CA,Alameda,37.8044,-122.2708
94659,Oakland,California,CA,Alameda,37.8044,-122.2708
94660,Oakland,California,CA,Alameda,37.8044,-122.2708
94661,Oakland,California,CA,Alameda,37.8044,-122.2708
94662,Emeryville,California,CA,Alameda,37.8313,-122.2852
94666,Oakland,California,CA,Alameda,37.8044,-122.2708
94701,Berkeley,California,CA,Alameda,37.8606,-122.2967
94702,Berkeley,California,CA,Alameda,37.8656,-122.2851
94703,Berkeley,California,CA,Alameda,37.863,-122.2749
94704,Berkeley,California,CA,Alameda,37.8664,-122.257
94705,Berkeley,California,CA,Alameda,37.8571,-122.25
94706,Albany,California,CA,Alameda,37.89,-122.2954
94707,Berkeley,California,CA,Alameda,37.8927,-122.2761
94708,Berkeley,California,CA,Alameda,37.8918,-122.2604
94709,Berkeley,California,CA,Alameda,37.8784,-122.2655
94710,Berkeley,California,CA,Alameda,37.8696,-122.2959
94712,Berkeley,California,CA,Alameda,37.8716,-122.2727
94720,Berkeley,California,CA,Alameda,37.8738,-122.2549
94801,Richmond,California,CA,Contra Costa,37.94,-122.362
94802,Richmond,California,CA,Contra Costa,37.9358,-122.3477
94803,El Sobrante,California,CA,Contra Costa,37.9693,-122.2901
94804,Richmond,California,CA,Contra Costa,37.9265,-122.3342
94805,Richmond,California,CA,Contra Costa,37.9417,-122.3238
94806,San Pablo,California,CA,Contra Costa,37.9724,-122.3369
94807,Richmond,California,CA,Contra Costa,37.9358,-122.3477
94808,Richmond,California,CA,Contra Costa,37.9358,-122.3477
94820,El Sobrante,California,CA,Contra Costa,37.9771,-122.2952
94850,Richmond,California,CA,Contra Costa,37.9358,-122.3477
94901,San Rafael,California,CA,Marin,37.9691,-122.5105
94903,San Rafael,California,CA,Marin,38.0339,-122.5855
94904,Greenbrae,California,CA,Marin,37.9479,-122.5363
94912,San Rafael,California,CA,Marin,37.9735,-122.5311
94913,San Rafael,California,CA,Marin,37.9735,-122.5311
94914,Kentfield,California,CA,Marin,37.9521,-122.5572
94915,San Rafael,California,CA,Marin,38.0739,-122.5594
94920,Belvedere Tiburon,California,CA,Marin,37.8843,-122.4637
94922,Bodega,California,CA,Sonoma,38.3514,-122.9741
94923,Bodega Bay,California,CA,Sonoma,38.3309,-123.0373
94924,Bolinas,California,CA,Marin,37.9079,-122.6947
94925,Corte Madera,California,CA,Marin,37.9223,-122.5132
94926,Rohnert Park,California,CA,Sonoma,38.3396,-122.7011
94927,Rohnert Park,California,CA,Sonoma,38.3396,-122.7011
94928,Rohnert Park,California,CA,Sonoma,38.347,-122.6941
94929,Dillon Beach,California,CA,Marin,38.2508,-122.9653
94930,Fairfax,California,CA,Marin,37.9883,-122.5937
94931,Cotati,California,CA,Sonoma,38.3259,-122.7048
94933,Forest Knolls,California,CA,Marin,38.0122,-122.6907
94937,Inverness,California,CA,Marin,38.1126,-122.8877
94938,Lagunitas,California,CA,Marin,38.0139,-122.7016
94939,Larkspur,California,CA,Marin,37.9367,-122.5362
94940,Marshall,California,CA,Marin,38.1762,-122.89
94941,Mill Valley,California,CA,Marin,37.8958,-122.5339
94942,Mill Valley,California,CA,Marin,37.906,-122.545
94945,Novato,California,CA,Marin,38.1163,-122.5714
94946,Nicasio,California,CA,Marin,38.0546,-122.6964
94947,Novato,California,CA,Marin,38.0973,-122.5837
94948,Novato,California,CA,Marin,38.1489,-122.5737
94949,Novato,California,CA,Marin,38.0618,-122.5404
94950,Olema,California,CA,Marin,38.0467,-122.7699
94951,Penngrove,California,CA,Sonoma,38.3153,-122.6483
94952,Petaluma,California,CA,Sonoma,38.2403,-122.6777
94953,Petaluma,California,CA,Sonoma,38.2324,-122.6367
94954,Petaluma,California,CA,Sonoma,38.2507,-122.6155
94955,Petaluma,California,CA,Sonoma,38.2324,-122.6367
94956,Point Reyes Station,California,CA,Marin,38.0691,-122.8069
94957,Ross,California,CA,Marin,38.0223,-122.5617
94960,San Anselmo,California,CA,Marin,37.9846,-122.5711
94963,San Geronimo,California,CA,Marin,38.0133,-122.6639
94964,San Quentin,California,CA,Marin,37.9416,-122.4844
94965,Sausalito,California,CA,Marin,37.8601,-122.4946
94966,Sausalito,California,CA,Marin,37.8591,-122.4853
94970,Stinson Beach,California,CA,Marin,37.902,-122.6393
94971,Tomales,California,CA,Marin,38.2427,-122.9145
94972,Valley Ford,California,CA,Sonoma,38.3072,-122.8558
94973,Woodacre,California,CA,Marin,38.0069,-122.6382
94974,San Quentin,California,CA,Marin,37.9413,-122.485
94975,Petaluma,California,CA,Sonoma,38.2324,-122.6367
94976,Corte Madera,California,CA,Marin,37.9255,-122.5275
94977,Larkspur,California,CA,Marin,37.9341,-122.5353
94978,Fairfax,California,CA,Marin,37.9871,-122.5889
94979,San Anselmo,California,CA,Marin,37.9746,-122.5616
94998,Novato,California,CA,Marin,38.1173,-122.5684
94999,Petaluma,California,CA,Sonoma,38.2675,-122.6581
95001,Aptos,California,CA,Santa Cruz,36.979,-121.898
95002,Alviso,California,CA,Santa Clara,37.426,-121.9736
95003,Aptos,California,CA,Santa Cruz,36.9797,-121.8902
95004,Aromas,California,CA,Monterey,36.8769,-121.6324
95005,Ben Lomond,California,CA,Santa Cruz,37.0882,-122.0887
95006,Boulder Creek,California,CA,Santa Cruz,37.1547,-122.1365
95007,Brookdale,California,CA,Santa Cruz,37.1063,-122.105
95008,Campbell,California,CA,Santa Clara,37.2803,-121.9539
95009,Campbell,California,CA,Santa Clara,37.2872,-121.9488
95010,Capitola,California,CA,Santa Cruz,36.9767,-121.9555
95011,Campbell,California,CA,Santa Clara,37.294,-121.9571
95012,Castroville,California,CA,Monterey,36.7658,-121.758
95013,Coyote,California,CA,Santa Clara,37.2123,-121.7416
95014,Cupertino,California,CA,Santa Clara,37.318,-122.0449
95015,Cupertino,California,CA,Santa Clara,37.323,-122.0527
95017,Davenport,California,CA,Santa Cruz,37.0423,-122.2137
95018,Felton,California,CA,Santa Cruz,37.0662,-122.0618
95019,Freedom,California,CA,Santa Cruz,36.9356,-121.7767
95020,Gilroy,California,CA,Santa Clara,37.0139,-121.5773
95021,Gilroy,California,CA,Santa Clara,37.0095,-121.5705
95023,Hollister,California,CA,San Benito,36.8337,-121.3439
95024,Hollister,California,CA,San Benito,36.8586,-121.3982
95026,Holy City,California,CA,Santa Clara,37.1584,-121.986
95030,Los Gatos,California,CA,Santa Clara,37.2296,-121.9834
95031,Los Gatos,California,CA,Santa Clara,37.1574,-121.9676
95032,Los Gatos,California,CA,Santa Clara,37.2417,-121.9554
95033,Los Gatos,California,CA,Santa Clara,37.1539,-121.9816
95035,Milpitas,California,CA,Santa Clara,37.4352,-121.895
95036,Milpitas,California,CA,Santa Clara,37.424,-121.906
95037,Morgan Hill,California,CA,Santa Clara,37.1353,-121.6501
95038,Morgan Hill,California,CA,Santa Clara,37.1525,-121.6722
95039,Moss Landing,California,CA,Monterey,36.8175,-121.7773
95041,Mount Hermon,California,CA,Santa Cruz,37.0511,-122.0575
95042,New Almaden,California,CA,Santa Clara,37.1771,-121.8207
95043,Paicines,California,CA,San Benito,36.4985,-120.9744
95044,Redwood Estates,California,CA,Santa Clara,37.1584,-121.986
95045,San Juan Bautista,California,CA,San Benito,36.8463,-121.5346
95046,San Martin,California,CA,Santa Clara,37.0911,-121.5999
95050,Santa Clara,California,CA,Santa Clara,37.3492,-121.953
95051,Santa Clara,California,CA,Santa Clara,37.3483,-121.9844
95052,Santa Clara,California,CA,Santa Clara,37.3522,-121.9583
95053,Santa Clara,California,CA,Santa Clara,37.3498,-121.9378
95054,Santa Clara,California,CA,Santa Clara,37.3924,-121.9623
95055,Santa Clara,California,CA,Santa Clara,37.3451,-121.9769
95056,Santa Clara,California,CA,Santa Clara,37.3997,-121.9608
95060,Santa Cruz,California,CA,Santa Cruz,37.0313,-122.1198
