ID,runtime,title,release_date
248087,144,The Eternal Zero,1387497600
78992,85,The Passenger,1142985600
97829,88,Syncopation,-871430400
38911,87,Yasmin,1091836800
95056,89,I'm Not Jesus Mommy,1304640000
334132,107,You Are My Sunshine,1430352000
18944,65,The Rolling Stones Rock and Roll Circus,845424000
46915,158,King Lear,418176000
96129,82,The Bad Bunch,94694400
83183,114,Tales of a Golden Geisha,644284800
41028,83,It's Only Money,-224467200
156967,96,The Journey,852076800
146905,100,Golden Mouth,-210384000
29798,80,Dead Man's Hand,1183248000
265982,60,Holidaze: The Christmas That Almost Didn't Happen,1163462400
348675,110,The Day Will Come,1461196800
14233,97,Film Noir,1172793600
301804,97,Before I Wake,1459987200
335683,106,Miraklet i Viskan,1429228800
249075,79,Catching Out,1042243200
170740,100,Benedict Arnold: A Question of Honor,1042416000
370234,90,Dementia,1449187200
352733,90,The Scandalous Lady W,1439769600
346873,101,Marching to Zion,1427328000
374614,84,Dater's Handbook,1454112000
15068,92,80 Minutes,1220313600
85327,101,Rich Kids,302313600
379500,110,Under the Gun,1463097600
135652,93,Christmas in Compton,1352419200
294368,99,An Open Secret,1433462400
395883,100,Andron,1446940800
132144,97,The Battle of Chile - Part I,164332800
40713,129,Sky Of Love,1194048000
65264,77,Once Upon a Time Twenty Years Later,347500800
47453,84,Sodoma's Ghost,567993600
161238,138,Judwaa,855273600
32295,190,Khal Nayak,738374400
109329,9,Three Little Wolves,-1063670400
67790,8,Ye Olden Days,-1159228800
273896,86,Losing Ground,378777600
45233,89,Women's Prison Massacre,431136000
288171,90,Blue Mountain State: The Rise of Thadland,1454371200
146970,87,In the West There Was a Man Named Invincible,105235200
35724,119,The Genius Club,1136073600
339312,110,A Nightingale Falling,1410480000
87022,86,Taking Chances,1318377600
21459,155,Chupke Chupke,157766400
134812,95,Wither,1368057600
40122,100,Gangster High,1161216000
40141,92,Massacre Time,-107136000
247720,51,Ghosts of Ole Miss,1351555200
117506,90,Motorway,1340236800
61062,119,The Unjust,1288224000
291866,89,The Hive,1442188800
14091,56,Code Rush,956620800
80443,104,It's a Hard Life,-179712000
289820,102,N: The Madness Of Reason,1415404800
39016,95,Living It Up,-488073600
84094,130,Railways,1275091200
30555,0,,0
49081,124,The Rocket: The Legend of Rocket Richard,1130198400
7067,0,,0
65573,103,In the Name of the Italian People,61603200
313653,0,Rege,1408060800
86279,145,Fakta Ladh Mhana,1312502400
71147,92,The Triangle,997660800
56523,0,,0
54491,75,The Trumpet Of The Swan,989539200
67899,0,Thick as Thieves,923616000
198661,107,Metello,13132800
30330,95,The Late Shift,825120000
297018,105,Simshar,1398556800
435366,126,Fabricated City,1486598400
362363,24,Directed by Sidney Lumet: How the Devil Was Made,1204588800
6463,103,Other People's Money,687744000
27342,92,Malone,546825600
41480,157,Sherman's March,500688000
10654,121,Hair,290217600
21035,112,Turkish Delight,99187200
18674,92,The Defender,775353600
87417,97,Slither,100310400
16154,89,Let's Scare Jessica to Death,50284800
18449,93,The Deadly Companions,-270518400
166607,118,Behold a Pale Horse,-169862400
5767,111,Two for the Road,-84672000
88421,43,Wavelength,-94694400
43461,116,Odd Man Out,-723340800
29380,107,Easter Parade,-677980800
46918,119,Floating Weeds,-319507200
27970,75,Werewolf of London,-1093132800
35977,88,Pumpkinhead II: Blood Wings,763776000
779,73,Vampyr,-1188345600
42359,76,The Freshman,-1397433600
41578,96,Floundering,757382400
71065,73,The Last of the Mohicans,-1549843200
28333,95,The Ladies Man,-269222400
47959,111,Callas Forever,1032307200
13673,99,Christmas with the Kranks,1101254400
31047,89,Jesse Stone: Night Passage,1137283200
15263,127,McLintock!,-193622400
17845,118,Loft,1224547200
39409,81,The Strange Door,-584841600
21241,93,Cannonball,205459200
8881,134,Che: Part One,1220572800
1970,92,The Grudge,1098403200
65502,98,Fools' Parade,51321600
38142,63,5 Centimeters per Second,1172880000
41948,0,,0
49969,0,,0
34490,0,,0
38639,0,,0
31169,95,The Courageous Heart of Irena Sendler,1240099200
23194,165,The Hallelujah Trail,-142819200
3928,0,,0
37584,112,Pandora's Box,1220659200
47586,0,,0
56188,116,Fire Down Below,-397353600
6121,0,,0
46266,0,,0
14248,87,Igor,1221782400
47251,132,Indian Summer,88992000
20542,94,Delgo,1229040000
426224,75,Jedi Junior High,0
14928,120,The Secrets,1181779200
13300,84,Hell Ride,1218153600
38140,98,To Rob a Thief,1188518400
15662,82,Quid Pro Quo,1213315200
4944,96,Burn After Reading,1220572800
8836,104,The X Files: I Want to Believe,1216857600
34867,95,The Manson Family,1061164800
208385,92,The Blue Hour,1167609600
114348,96,Pilgrimage,-1151020800
66180,77,The Fiances,-209260800
12245,107,The Oxford Murders,1200614400
14530,94,American Crude,1212451200
16135,112,Mister Lonely,1229472000
15260,93,Joy Division,1189123200
28705,98,Close to Home,1121385600
13688,86,CJ7,1201651200
6391,82,Jellyfish,1178323200
28093,115,In Which We Serve,-861321600
7840,109,"10,1203638400
62652,115,Bamako,1150848000
14232,97,Humboldt County,1199145600
9050,104,A Chinese Ghost Story II,647827200
42695,121,I Am Curious (Yellow),-94694400
41820,101,Till Human Voices Wake Us,1031788800
10293,94,Pauline at the Beach,414806400
46925,108,Six Pack,395625600
19415,98,Summer Lovers,395625600
121,179,The Lord of the Rings: The Two Towers,1040169600
61807,99,Ethan Frome,731894400
69169,103,Tattoo,371433600
35935,84,Derrida,1015891200
24634,110,Ghost Story,377481600
408374,94,Afterlov,1495065600
66592,97,Charlie Chan and the Curse of the Dragon Queen,349833600
5917,94,Tom Horn,323049600
10863,112,Eye of the Needle,364780800
36968,101,Life-Size,952214400
417678,96,"Everything,1495152000
256921,96,A tiro limpio,-199843200
201198,35,Dumbland,1016409600
11155,83,Christmas Vacation 2: Cousin Eddie's Island Adventure,1041379200
23134,94,Totally Awesome,1162857600
449863,0,Cantábrico: Los dominios del oso pardo,1490918400
74124,53,Shinjuku Boys,804556800
34311,80,Sleepaway Camp II: Unhappy Campers,594259200
430128,0,Internet - O Filme,1487808000
173577,87,NY77: The Coolest Year in Hell,1183939200
149883,60,Eugene Mirman: An Evening of Comedy in a Fake Underground Laboratory,1356048000
49872,89,Hansel & Gretel,1034726400
255802,90,Eu Maior,1384992000
356294,85,25-Apr,1442275200
239395,36,Workers Leaving the Factory,788918400
42131,151,The Night of Varennes,401587200
34600,90,Ernest Goes to Africa,852076800
109080,95,Fist of the North Star: Legend of Raoh - Chapter of Death in Love,1142035200
10772,93,Django,-118108800
74312,130,Between Two Fires,1286928000
25772,83,Lethal Angels,1136073600
332491,70,Journey,1426118400
12477,89,Grave of the Fireflies,577152000
1817,81,Phone Booth,1031529600
259171,95,The Silent Mountain,1394755200
101818,2,Game Over,1140739200
52556,124,The Road,399686400
6171,136,Dreamcatcher,1048204800
31916,126,The Devil at 4 O'Clock,-258940800
4614,124,The Sum of All Fears,1022803200
47773,0,,0
14117,101,Calamity Jane,-509932800
41084,99,Champagne For Caesar,-619920000
2251,124,Unfaithful,1020988800
39491,0,,0
5822,97,Sweet Sweetback's Baadasssss Song,41212800
62989,91,Ice Quake,1292025600
5846,122,Sky High,1070582400
22797,110,The Butcher Boy,868752000
13411,86,Malibu's Most Wanted,1049932800
5004,0,,0
12154,102,Three Men and a Baby,564969600
26860,67,White Zombie,-1180569600
22916,0,,0
21300,0,,0
39541,91,Stolen Summer,1016755200
24585,94,Fraternity Vacation,502502400
42984,123,The Insect Woman,-193363200
8856,113,"The Karate Kid,519436800
234942,90,Shades of Fern,504921600
43347,112,Love & Other Drugs,1290384000
54466,90,Dirty Business,1254787200
46529,109,I Am Number Four,1297987200
13834,102,Missing in America,1104537600
59599,0,,0
36959,0,,0
64918,0,,0
13009,94,Zombie Strippers!,1208476800
62010,0,,0
71317,140,Hamlet,-174268800
24053,110,The Merry Gentleman,1208304000
14305,180,The Andromeda Strain,1210377600
20700,90,A Day In The Life,1246924800
38325,124,How I Ended This Summer,1266364800
37810,90,Eyes Wide Open,1242777600
44115,94,127 Hours,1288915200
359029,74,Follow,1443225600
43369,85,The Card,-563328000
73348,111,Where Love Has Gone,-162950400
45649,85,Rubber,1278633600
440249,90,After Porn Ends 2,1490659200
110416,93,Song of the Sea,1409961600
415032,98,The Fabulous Patars,1481673600
25482,0,Lolita's Club,1196380800
32080,103,The Seven-Ups,94694400
128142,90,"Nono,1349222400
128606,71,The Gun That Won the West,-452390400
237791,100,The Way He Looks,1395964800
59157,0,,0
39799,0,,0
9862,0,,0
30972,94,The Brides of Fu Manchu,-96076800
51866,0,,0
52228,67,Ex-Lady,-1156118400
50338,100,The Wedding Song,1227484800
20449,145,The Ghost,1226534400
64540,0,,0
11102,0,,0
49813,88,Sue,852076800
73091,126,The Hanoi Hilton,543801600
51572,80,I Love Lucy: The Movie,-536457600
82450,109,Hamilton: In the Interest of the Nation,1330646400
15726,0,,0
52900,0,,0
152943,78,Pentimento,286675200
72933,67,April Story,889833600
38150,114,Heartless,1258761600
293028,60,Death of a Nation - The Timor Conspiracy,763948800
207933,112,Stonehearst Asylum,1410393600
4180,106,Three Men and a Cradle,495849600
5465,96,The Million Game,25056000
18848,94,The Inner Life of Martin Frost,1192060800
27297,73,Grotesque,1232150400
4556,135,Nightwatching,1189036800
5228,102,Stay Hungry,199065600
29106,98,Whirlpool,-634089600
80198,97,Swedish Auto,1151366400
39129,93,Slam Dunk Ernest,803606400
540,91,D.E.B.S.,1074643200
45176,67,Enthusiasm,-1222905600
57227,0,,0
40895,107,The Investigator,1215648000
42741,98,Un Flic,86659200
12340,0,,0
16751,0,,0
16669,0,,0
57257,0,,0
51109,0,,0
37402,0,,0
11149,0,,0
48267,80,The American Soldier,24278400
31021,100,The Collector,1126656000
60960,0,,0
34175,0,,0
58921,0,,0
57349,0,,0
14279,82,My Kid Could Paint That,1167609600
5913,0,,0
56317,0,,0
23104,67,King of the Zombies,-903657600
60750,0,,0
18218,87,The Business of Being Born,1199145600
21551,0,,0
64834,100,Operación Ogro,307238400
22374,0,,0
54579,0,,0
9682,90,Pulse,1155254400
59173,90,Sam Kinison: Why Did We Laugh?,883612800
10291,0,,0
20968,123,Sarkar,1120176000
34760,96,"'night,526867200
610,0,,0
60476,0,,0
14422,85,Birds of America,1223510400
4924,0,,0
46695,95,Witchcraft,610070400
14403,0,,0
60642,0,,0
24366,0,,0
54177,0,,0
25149,0,,0
7687,0,,0
48701,0,,0
43217,0,,0
23053,0,,0
48772,0,,0
44656,115,My Little Bride,1072915200
29875,0,,0
54594,0,,0
18964,0,,0
62808,0,,0
50281,0,,0
3874,0,,0
5154,0,,0
40519,0,,0
4007,0,,0
27680,0,,0
26814,85,Love Happy,-638150400
12710,97,Big Business,581904000
37665,97,Wake,1235520000
45881,120,The Bridge of San Luis Rey,1072915200
30107,0,,0
55593,0,,0
54557,103,The Chaperone,1297382400
36327,0,,0
28035,0,,0
8064,92,Chiko,1202515200
34658,97,The Odd Couple,303004800
37301,95,A Big Hand for the Little Lady,-113270400
4047,0,,0
31462,90,Moving Violations,482716800
38989,0,,0
188102,100,The Fraternity,1026777600
278772,110,Serial Killer Culture,1391472000
264646,45,LEGO Hero Factory: Savage Planet,1317686400
4676,110,Grande école,1075852800
36595,0,,0
63140,88,Breaking and Entering,1294963200
122047,99,Ladies of Leisure,-1254182400
52996,78,A Fistful of Fingers,817171200
203912,132,National Theatre Live: Frankenstein,1300320000
115214,87,My Father And The Man In Black,1378425600
72270,96,Cry Baby Lane,972691200
17143,96,Fast Track: No Limits,1203552000
44131,83,The Beaver Trilogy,978220800
284246,90,The Yes Men Are Revolting,1409788800
110073,9,Rabbit,1104537600
161426,11,You Killed Me First,473385600
259442,82,"Tough Guise: Violence,915148800
42542,89,Starship Invasions,245635200
190859,133,American Sniper,1418256000
127798,86,Chad Hanna,-915753600
27212,85,A Bullet for Joey,-464400000
57857,100,The Christmas Box,819158400
143634,8,The Electric Hotel,-1930348800
94069,94,Spasmo,130204800
204771,0,Le Monde doit m'arriver,1379462400
86154,117,La Fuga,990662400
80648,90,Heart of Stone,1001462400
40165,103,Salome,-529372800
338353,93,Dennis Rodman's Big Bang in PyongYang,1422144000
342765,106,Carte Blanche,1421971200
40012,100,Raising Jeffrey Dahmer,1144886400
277687,84,The Midnight Swim,1435276800
13180,123,Zeitgeist: Addendum,1222905600
273084,80,Bipolar,1401408000
257249,91,The Human Experiment,1385164800
133788,0,Il rosso e il blu,1325376000
332745,88,Sweet Lorraine,1429747200
64943,115,Giordano Bruno,123379200
28722,0,,0
46255,0,,0
29611,85,Sole Survivor,439084800
44603,129,Hereafter,1287100800
64325,105,Cross,1310428800
10837,74,DuckTales: The Movie - Treasure of the Lost Lamp,649641600
47051,0,,0
56648,95,The Toy,218851200
58906,0,,0
277582,90,Monk With a Camera,1395619200
54694,53,Pony Excess,1292025600
102831,94,Chameleon Street,609984000
14021,105,One Missed Call 2,1107561600
153021,120,Doors Open,1356480000
74645,107,Mondo Candido,162172800
293270,0,Sistemo l'America e torno,148521600
5071,102,The Crazy Stranger,871171200
53135,0,,0
32972,0,,0
58531,88,Saimir's decision,1072915200
215023,60,Greg Fitzsimmons: Life on Stage,1376784000
128612,90,Invader,865209600
131830,0,"Rag. Arturo De Fanti,321840000
65218,106,Lemonade Mouth,1302825600
93937,0,Dangerous Curves,615772800
24704,0,,0
27379,110,The Apocalypse Code,1191283200
307,100,"Rome,-765676800
47207,0,,0
44999,118,Casino Jack and the United States of Money,1273363200
30623,0,,0
300690,89,Lily & Kat,1426809600
47973,0,,0
45009,88,Shark in Venice,1223251200
55587,93,Michael,-1451692800
37207,0,,0
47289,0,,0
50578,86,Amongst White Clouds,1104537600
18935,92,Ernest Goes to Camp,548640000
43456,120,The Miracle of the Bells,-686880000
27575,0,,0
8275,97,American Pie Presents: The Naked Mile,1165449600
6523,122,North to Alaska,-288748800
9448,91,The Big Hit,893376000
55366,0,,0
4390,0,,0
13448,138,Angels & Demons,1242172800
18893,123,Joe Strummer: The Future Is Unwritten,1179446400
22189,144,Havana,660873600
37434,90,Devil's Diary,1190419200
31053,0,,0
62957,0,,0
18813,0,,0
23921,0,,0
49958,80,Primal,1282780800
35937,0,,0
8792,0,,0
214,108,Saw III,1161907200
60773,84,Bay of Angels,-215827200
37020,90,Saved by the Bell: Wedding in Las Vegas,781488000
219,121,Volver,1142467200
12366,0,,0
18054,0,,0
59839,80,The Gospel According to Philip K. Dick,978307200
1164,143,Babel,1157673600
2044,99,The Lake House,1150416000
4875,0,,0
19059,94,Dead Fish,1128988800
50057,0,,0
19287,95,Leprechaun 4: In Space,851472000
80556,129,The Chess Players,244598400
293126,60,Terror at the Mall,1410739200
15402,91,The Notorious Bettie Page,1126656000
108994,141,Green Dolphin Street,-699235200
9388,92,Thank You for Smoking,1125878400
272162,0,A Dream of Kings,-31536000
328595,83,Parallels,1425168000
150056,0,Jesus liebt mich,1355961600
50295,90,Crack House,626659200
97559,91,Mako: The Jaws of Death,205027200
37039,67,Among the Living,-884736000
65506,82,Lady from Louisiana,-905558400
256306,95,Ice Poison,1391731200
161064,117,Filmistaan,1341878400
277388,130,The Good Old Boys,794361600
241754,78,The Walking Hills,-657244800
85025,98,Memory Lane,1290556800
79683,92,Bad Man's River,60566400
233863,120,Jimi Hendrix: Hear My Train A Comin',1383609600
31292,87,Code Name Coq Rouge,620006400
121513,0,The Immortal Bachelor,162000000
17041,223,Sold Out: A Threevening with Kevin Smith,1224633600
76532,100,The Adopted,1322006400
58411,84,Cannibal Girls,102470400
278632,95,Julia,1413244800
121493,100,A Summer in La Goulette,851472000
125141,82,Hell Behind the Bars,443923200
243881,104,Adios Carmen,1386460800
44541,0,Reformat the Planet,1199145600
65718,95,The Walls of Malapaga,-635126400
10470,80,Werner - Gekotzt wird später!,1058400000
90030,71,The Monster of Piedras Blancas,-337564800
361183,86,Sum of Histories,1443571200
181269,100,Secrets of a Married Man,464832000
269149,108,Zootopia,1455148800
280617,102,Space Cop,1452643200
261985,180,Cinderella,1319932800
84012,60,The Invisible Frame,1257897600
56418,135,The Source,1320192000
86186,100,Perfect Body,873676800
339408,120,The Birth of a Nation,1473379200
367215,96,The Fear of 13,1444867200
352156,100,Looking for Grace,1453766400
235450,0,Bloodmoney,1273795200
277631,104,Birch Interval,199843200
165462,71,Miracle in Harlem,-665539200
256959,95,"White Out,1411171200
127363,120,Everyday,1352937600
280437,168,Eline Vere,667785600
84479,95,The Invader,1322006400
142085,109,Lost Persons Area,1242432000
16912,94,The Colditz Story,-471312000
163890,52,Blockade,1131321600
340255,108,Welcome to Happiness,1430092800
267955,92,Nintendo Quest,1435276800
79708,80,Pink Floyd: Behind the Wall,1104537600
373314,106,Misconduct,1454630400
357940,134,Mr. Six,1442361600
40246,97,Rudolph and Frosty's Christmas in July,299635200
39764,119,Glass: A Portrait of Philip in Twelve Parts,1189123200
241004,81,Tintin and the Lake of Sharks,93052800
66187,0,Elite Group,134784000
282266,0,The Adventures of Robinson Crusoe,-1507420800
28697,95,Fatal Fury: The Motion Picture,774316800
92728,77,Teen-Age Crime Wave,-447120000
69427,157,Amarkalam,935539200
166770,38,Sullivan's Banks,981676800
200558,7,Kara,1336435200
373349,105,Mapplethorpe: Look at the Pictures,1466035200
45303,95,Running Out of Time 2,1009411200
212156,88,The Garden of Sinners: Future Gospel,1380326400
33486,86,Keep 'Em Flying,-886550400
29736,0,,0
24040,0,,0
28568,0,,0
3081,104,The Goddess,-363657600
59419,93,The Best and the Brightest,1262304000
101715,77,Unguarded,1320105600
48622,0,,0
7230,0,,0
58704,80,The Wonderful World of Puss 'n Boots,-24969600
56544,97,The Law Is the Law,-356313600
55970,0,,0
22703,0,,0
61018,0,,0
6760,0,,0
10163,108,The Lawnmower Man,699753600
12633,109,The Star Chamber,428889600
11360,64,Dumbo,-889747200
17162,0,,0
284,125,The Apartment,-301276800
43905,83,Of Human Bondage,-1118793600
76464,93,Something to Sing About,-1017878400
43795,119,Penny Serenade,-905385600
28900,0,,0
124619,87,Lotto Land,801964800
40744,77,Wicked Woman,-506908800
45759,137,Helter Skelter,1090540800
32513,95,Cold Comfort Farm,788918400
124484,100,The Mystery of Rampo,772502400
27281,107,Operation Dumbo Drop,806889600
36913,0,,0
24618,104,Bee Season,1125705600
9568,92,The Dentist,834105600
674,157,Harry Potter and the Goblet of Fire,1131148800
47473,96,Summer Interlude,-576028800
7974,66,The Match Factory Girl,653788800
44126,93,Sinbad of the Seven Seas,607392000
59,96,A History of Violence,1127433600
15058,89,Speak,1074556800
14351,95,Crossover,1157068800
10319,82,Woyzeck,296438400
14057,103,Trust the Man,1125532800
11636,123,New Police Story,1095897600
77468,83,Fourteen Sucks,1099008000
14358,105,Mad Hot Ballroom,1115942400
39946,90,The Browning Version,-591408000
9042,97,The Cave,1124928000
20318,114,Mother Night,846806400
85778,105,Maya Lin: A Strong Clear Vision,815961600
32636,119,Vanya on 42nd Street,779414400
16250,88,Love Comes Softly,1050192000
14672,92,Crackerjack,1026345600
6957,116,The 40 Year Old Virgin,1123718400
28423,72,The Invisible Woman,-915580800
27271,92,Eye of the Tiger,521078400
24078,108,Off the Map,1043193600
16972,114,The Frisco Kid,300067200
11459,100,Sky High,1122595200
25103,95,Night of the Demon,-379987200
42837,112,The 3 Penny Opera,-1226620800
451,112,Leaving Las Vegas,814752000
73604,88,Greetings,-33004800
72847,109,The Unfaithful,-712454400
27202,82,Pauly Shore Is Dead,1047340800
12123,107,Chain Reaction,838944000
10680,104,D3: The Mighty Ducks,844387200
406,98,La Haine,801878400
11853,99,Bad Girls,766972800
18203,107,Big Night,843177600
21450,131,Naked,747964800
5801,125,Pather Panchali,-452908800
81310,25,Winnie the Pooh and the Blustery Day,-32572800
69895,82,Stefano Quantestorie,738374400
18069,105,8 Seconds,762134400
319,120,True Romance,747532800
48319,93,Joyride,852076800
8170,0,,0
12607,106,Kamikaze 1989,395625600
9905,92,Shallow Grave,788054400
38129,84,Martin Lawrence: You So Crazy,767404800
131027,112,Csontvary,339292800
126234,90,Pirated Copy,1098316800
35802,90,Suzanne's Diary for Nicholas,1111881600
12422,110,This Night,1199145600
58488,0,,0
357096,91,I Spit on Your Grave III: Vengeance is Mine,1444348800
229353,79,No Más,1381795200
59208,0,,0
35788,0,,0
51662,0,,0
44304,0,,0
43689,99,The Merry Widow,-1109721600
44730,0,,0
24310,0,,0
31706,0,,0
40709,116,We Are From The Future,1199145600
37370,0,,0
6479,101,I Am Legend,1197590400
46682,0,,0
15225,0,,0
10644,171,The Unbearable Lightness of Being,571017600
10885,85,Shutter,1206057600
50903,0,,0
19958,105,The Year My Voice Broke,536457600
5937,134,John Rabe,1238630400
17965,94,The Abominable Dr. Phibes,43372800
2046,111,The Gift,977443200
5709,85,Amazon Women on the Moon,558921600
17712,66,Lisa Lampanelli: Dirty Girl,1169942400
1857,84,The Transformers: The Movie,523843200
10310,124,The Bitter Tears of Petra von Kant,87091200
64161,94,Cyborg Cop III,799286400
73983,79,Race Street,-672364800
19610,139,A Star Is Born,219542400
295699,116,Everybody Wants Some!!,1459296000
84087,99,Blossoms in the Dust,-897436800
23335,0,,0
26488,87,Torremolinos 73,1051574400
150029,100,"Durango Is Coming,36979200
362682,104,Goodbye Mr. Loser,1443571200
53367,132,Charlie: The Life and Art of Charles Chaplin,1051747200
44669,81,Johnny Allegro,-650160000
26549,0,,0
22818,0,,0
4758,0,,0
57826,0,,0
24826,86,Disorderlies,553219200
12412,160,Miracle at St. Anna,1221436800
57475,0,,0
24212,77,Devil Girl from Mars,-494553600
990,134,The Hustler,-260928000
74340,114,Amazing Grace and Chuck,548640000
24735,98,Agnes of God,493430400
371647,103,Mahana,1472688000
140554,95,Fraktus,1352160000
72278,90,Bad Spelling,1099440000
308674,123,Superpai,1424995200
334026,89,Sun Choke,1443657600
34045,94,One Day in September,940550400
406052,89,Mostly Ghostly 3: One Night in Doom House,1473120000
254323,103,Jack,1412812800
47699,87,Mourning Rock,946684800
80441,99,We Still Kill the Old Way,-90201600
36162,21,Winnie-the-Pooh and a Busy Day,63072000
28172,67,Blood Feast,-207446400
42619,98,Tell Them Willie Boy Is Here,-5356800
63621,0,,0
9595,84,Hot Shots!,680918400
60934,0,,0
670,120,Oldboy,1041379200
11534,118,Tropical Malady,1114732800
8675,94,Orgazmo,873504000
42777,0,,0
36047,105,The In Crowd,963964800
10416,105,What Planet Are You From?,952041600
12919,94,Can't Buy Me Love,555897600
32342,0,,0
1551,115,Flatliners,650160000
416124,119,The Second Annual 'On Cinema' Oscar Special,1393718400
1793,98,Max Dugan Returns,417398400
23685,93,Monkeybone,982886400
5483,92,Lisa and the Devil,105667200
29015,82,The Specials,969580800
63639,96,A Month in the Country,536457600
28973,110,A King in New York,-384566400
79515,75,Black Tar Heroin: The Dark End of the Street,953251200
45905,90,The Opportunists,958521600
76891,107,Jerry and Tom,912729600
38802,85,For the Love of Benji,234748800
12705,100,Smokey and the Bandit II,335145600
21629,111,Stir Crazy,345427200
27452,83,The Spiral Staircase,-754272000
46614,108,The Story of G.I. Joe,-772243200
35263,91,The Farewell,958262400
11232,118,Kate & Leopold,1009238400
17909,86,Who's Singin' Over There?,315532800
66600,106,Sweet Liberty,516412800
67385,133,The Town Is Quiet,967593600
30924,102,Motel Hell,335059200
27346,87,Maniac,342403200
21259,90,Testament,436752000
1114,91,The Weeping Camel,1056844800
25334,106,Wondrous Oblivion,1082678400
124083,115,Guelwaar,743817600
33102,84,The Girl from Monday,1104537600
437,94,Cube²: Hypercube,1018828800
11019,83,Deep Blue,1053216000
49671,81,Paragraph 175,948499200
14923,86,Run Ronnie Run,1032134400
3177,155,Battle Royale II: Requiem,1057363200
147590,92,100 Ways to Murder Your Wife,527904000
179,128,The Interpreter,1112918400
152795,122,The Congress,1368662400
67079,58,Brooklyn Bridge,391046400
127501,155,Barfi,1347580800
82099,92,A Holiday Engagement,1322438400
35683,93,Single White Female 2: The Psycho,1130198400
131837,105,The Reluctant Saint,-223430400
207459,85,Our City Dreams,1218326400
80048,0,Rid Of Me,1321574400
76492,91,Hotel Transylvania,1348099200
71720,90,The Rusty Knife,-378691200
97614,95,Deadfall,1352332800
44594,95,Barry Munday,1268438400
63172,90,The Year 01,99187200
84342,106,Something from Nothing: The Art of Rap,1339718400
87428,116,That's My Boy,1339632000
25539,108,Winners & Sinners,410227200
98536,81,So Big!,-1188864000
36388,0,,0
1536,0,,0
6348,0,,0
64486,0,,0
35470,0,,0
52929,0,,0
49632,0,,0
38091,105,Nobody Knows Anybody,943574400
526,121,Ladyhawke,480729600
41960,0,,0
37747,0,,0
49049,95,Dredd,1346976000
8288,88,A Midsummer Night's Sex Comedy,395625600
17727,0,,0
23198,0,,0
39176,105,The Awakening,333849600
17169,115,Any Which Way You Can,345859200
11684,101,La Cage aux folles II,345254400
18192,106,Focus,1003449600
21596,97,Thomas in Love,967939200
5186,0,,0
86785,110,The Moment of Truth,-152496000
23878,0,,0
83660,121,Paradise Lost 3: Purgatory,1318204800
36859,110,Bells of Innocence,1041379200
83403,77,Conception,1293840000
54539,123,L'Inhumaine,-1421798400
95506,106,I Hate But Love,-252460800
61012,94,Silent Hill: Revelation 3D,1349827200
95508,75,The Warped Ones,-294364800
44251,48,Dragon Ball Z: Broly - Second Coming,763430400
57089,86,Hoodwinked Too! Hood VS. Evil,1304035200
65049,89,Submarine X-1,-16588800
117629,84,Yossi,1337126400
39103,46,Dragon Ball Z: Return of Cooler,699926400
24752,48,Dragon Ball Z: Cooler's Revenge,679968000
11540,131,Adventures of Arsene Lupin,1095379200
48393,85,Kidnapped,1276732800
